date_time,station_id,city,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,snowfall,snow_depth,visibility
2025-10-01T00:00,Paris_01,Paris,12.8,72,1027.0,4.0,333,0.0,0.0,0.0,49900.0
2025-10-01T01:00,Paris_01,Paris,12.3,76,1027.3,4.8,347,0.0,0.0,0.0,41560.0
2025-10-01T02:00,Paris_01,Paris,11.5,80,1026.9,4.7,337,0.0,0.0,0.0,31620.0
2025-10-01T03:00,Paris_01,Paris,11.1,83,1027.0,4.5,331,0.0,0.0,0.0,25520.0
2025-10-01T04:00,Paris_01,Paris,10.8,85,1027.1,3.7,331,0.0,0.0,0.0,22160.0
2025-10-01T05:00,Paris_01,Paris,10.2,89,1027.0,3.9,304,0.0,0.0,0.0,13400.0
2025-10-01T06:00,Paris_01,Paris,9.9,91,1027.3,3.1,315,0.0,0.0,0.0,9260.0
2025-10-01T07:00,Paris_01,Paris,9.6,93,1027.6,3.8,311,0.0,0.0,0.0,6180.0
2025-10-01T08:00,Paris_01,Paris,10.0,92,1028.0,3.1,306,0.0,0.0,0.0,7400.0
2025-10-01T09:00,Paris_01,Paris,11.6,85,1028.3,3.1,315,0.0,0.0,0.0,16460.0
2025-10-01T10:00,Paris_01,Paris,14.1,73,1028.3,3.2,360,0.0,0.0,0.0,38640.0
2025-10-01T11:00,Paris_01,Paris,16.0,63,1028.3,3.6,354,0.0,0.0,0.0,56320.0
2025-10-01T12:00,Paris_01,Paris,17.4,57,1028.2,4.5,14,0.0,0.0,0.0,64920.0
2025-10-01T13:00,Paris_01,Paris,19.0,51,1027.4,3.9,22,0.0,0.0,0.0,71140.0
2025-10-01T14:00,Paris_01,Paris,19.6,50,1027.1,4.7,23,0.0,0.0,0.0,71980.0
2025-10-01T15:00,Paris_01,Paris,19.9,49,1027.4,5.8,4,0.0,0.0,0.0,73080.0
2025-10-01T16:00,Paris_01,Paris,19.8,47,1027.4,5.9,14,0.0,0.0,0.0,74520.0
2025-10-01T17:00,Paris_01,Paris,19.6,46,1026.9,7.3,20,0.0,0.0,0.0,74720.0
2025-10-01T18:00,Paris_01,Paris,19.2,47,1027.2,7.1,30,0.0,0.0,0.0,74500.0
2025-10-01T19:00,Paris_01,Paris,18.1,52,1027.5,6.9,62,0.0,0.0,0.0,72000.0
2025-10-01T20:00,Paris_01,Paris,17.3,56,1027.4,4.8,77,0.0,0.0,0.0,69380.0
2025-10-01T21:00,Paris_01,Paris,16.6,60,1027.8,3.5,66,0.0,0.0,0.0,66440.0
2025-10-01T22:00,Paris_01,Paris,15.5,70,1027.7,3.3,103,0.0,0.0,0.0,52680.0
2025-10-01T23:00,Paris_01,Paris,14.8,74,1027.6,2.8,130,0.0,0.0,0.0,44820.0
2025-10-02T00:00,Paris_01,Paris,14.2,78,1027.5,3.4,122,0.0,0.0,0.0,38180.0
2025-10-02T01:00,Paris_01,Paris,13.0,84,1028.0,4.1,128,0.0,0.0,0.0,24140.0
2025-10-02T02:00,Paris_01,Paris,12.4,85,1027.5,4.4,125,0.0,0.0,0.0,22760.0
2025-10-02T03:00,Paris_01,Paris,11.9,84,1027.2,3.5,114,0.0,0.0,0.0,24020.0
2025-10-02T04:00,Paris_01,Paris,11.0,86,1027.0,3.4,122,0.0,0.0,0.0,18780.0
2025-10-02T05:00,Paris_01,Paris,10.5,87,1027.4,3.5,114,0.0,0.0,0.0,18320.0
2025-10-02T06:00,Paris_01,Paris,10.2,86,1027.3,4.1,128,0.0,0.0,0.0,20180.0
2025-10-02T07:00,Paris_01,Paris,9.6,87,1027.2,3.5,114,0.0,0.0,0.0,17660.0
2025-10-02T08:00,Paris_01,Paris,9.9,85,1027.6,3.7,119,0.0,0.0,0.0,19660.0
2025-10-02T09:00,Paris_01,Paris,11.2,78,1028.4,4.9,126,0.0,0.0,0.0,29960.0
2025-10-02T10:00,Paris_01,Paris,13.3,63,1027.5,5.9,142,0.0,0.0,0.0,58220.0
2025-10-02T11:00,Paris_01,Paris,14.9,56,1027.3,6.1,140,0.0,0.0,0.0,66620.0
2025-10-02T12:00,Paris_01,Paris,16.5,49,1026.4,6.6,131,0.0,0.0,0.0,72360.0
2025-10-02T13:00,Paris_01,Paris,18.2,42,1025.7,8.3,124,0.0,0.0,0.0,75700.0
2025-10-02T14:00,Paris_01,Paris,18.6,41,1025.4,6.4,133,0.0,0.0,0.0,75900.0
2025-10-02T15:00,Paris_01,Paris,18.6,41,1025.0,8.2,131,0.0,0.0,0.0,75900.0
2025-10-02T16:00,Paris_01,Paris,18.5,39,1024.7,9.2,135,0.0,0.0,0.0,76000.0
2025-10-02T17:00,Paris_01,Paris,18.0,41,1023.8,8.9,137,0.0,0.0,0.0,75880.0
2025-10-02T18:00,Paris_01,Paris,17.3,42,1023.5,9.2,129,0.0,0.0,0.0,75880.0
2025-10-02T19:00,Paris_01,Paris,16.3,48,1023.6,8.2,131,0.0,0.0,0.0,74300.0
2025-10-02T20:00,Paris_01,Paris,15.4,52,1023.4,8.2,131,0.0,0.0,0.0,71680.0
2025-10-02T21:00,Paris_01,Paris,14.6,57,1023.3,7.6,135,0.0,0.0,0.0,67920.0
2025-10-02T22:00,Paris_01,Paris,14.1,54,1023.5,6.1,135,0.0,0.0,0.0,70160.0
2025-10-02T23:00,Paris_01,Paris,13.5,56,1022.9,8.2,139,0.0,0.0,0.0,68100.0
2025-10-03T00:00,Paris_01,Paris,13.1,58,1022.5,7.9,141,0.0,0.0,0.0,65920.0
2025-10-03T01:00,Paris_01,Paris,13.1,62,1022.4,7.2,143,0.0,0.0,0.0,60900.0
2025-10-03T02:00,Paris_01,Paris,12.8,65,1021.0,7.3,147,0.0,0.0,0.0,57260.0
2025-10-03T03:00,Paris_01,Paris,12.8,66,1021.0,6.2,159,0.0,0.0,0.0,56320.0
2025-10-03T04:00,Paris_01,Paris,12.6,67,1019.0,9.5,151,0.0,0.0,0.0,53520.0
2025-10-03T05:00,Paris_01,Paris,12.8,66,1020.4,7.0,159,0.0,0.0,0.0,55100.0
2025-10-03T06:00,Paris_01,Paris,12.5,68,1019.8,8.0,170,0.0,0.0,0.0,51620.0
2025-10-03T07:00,Paris_01,Paris,12.3,70,1019.4,9.2,154,0.0,0.0,0.0,48220.0
2025-10-03T08:00,Paris_01,Paris,12.3,71,1018.9,9.0,157,0.0,0.0,0.0,46480.0
2025-10-03T09:00,Paris_01,Paris,12.8,69,1019.2,8.6,147,0.0,0.0,0.0,49320.0
2025-10-03T10:00,Paris_01,Paris,13.6,64,1018.6,9.7,153,0.0,0.0,0.0,57500.0
2025-10-03T11:00,Paris_01,Paris,14.3,61,1018.0,10.0,159,0.0,0.0,0.0,61400.0
2025-10-03T12:00,Paris_01,Paris,15.2,58,1017.8,9.4,180,0.0,0.0,0.0,66120.0
2025-10-03T13:00,Paris_01,Paris,16.4,60,1017.4,10.5,184,0.1,0.0,0.0,63540.0
2025-10-03T14:00,Paris_01,Paris,16.6,63,1016.3,11.5,194,0.3,0.0,0.0,27960.0
2025-10-03T15:00,Paris_01,Paris,16.1,70,1016.0,10.7,194,0.5,0.0,0.0,23980.0
2025-10-03T16:00,Paris_01,Paris,16.0,74,1015.3,10.1,174,1.2,0.0,0.0,33560.0
2025-10-03T17:00,Paris_01,Paris,15.9,75,1014.7,13.2,191,1.2,0.0,0.0,9820.0
2025-10-03T18:00,Paris_01,Paris,15.4,75,1014.6,13.1,188,0.6,0.0,0.0,39460.0
2025-10-03T19:00,Paris_01,Paris,14.7,87,1014.4,14.8,184,0.2,0.0,0.0,14860.0
2025-10-03T20:00,Paris_01,Paris,15.3,90,1014.5,12.8,191,0.2,0.0,0.0,9920.0
2025-10-03T21:00,Paris_01,Paris,15.5,92,1013.9,10.1,174,1.0,0.0,0.0,6660.0
2025-10-03T22:00,Paris_01,Paris,16.3,93,1012.7,12.3,187,0.0,0.0,0.0,6520.0
2025-10-03T23:00,Paris_01,Paris,17.1,91,1011.6,13.8,200,0.0,0.0,0.0,8660.0
2025-10-04T00:00,Paris_01,Paris,18.0,89,1010.6,17.1,205,0.0,0.0,0.0,12240.0
2025-10-04T01:00,Paris_01,Paris,18.6,91,1009.4,17.8,216,0.0,0.0,0.0,9460.0
2025-10-04T02:00,Paris_01,Paris,19.2,86,1008.7,17.6,221,0.0,0.0,0.0,17920.0
2025-10-04T03:00,Paris_01,Paris,19.2,85,1007.5,16.8,211,0.0,0.0,0.0,20620.0
2025-10-04T04:00,Paris_01,Paris,18.7,86,1005.6,20.9,216,0.0,0.0,0.0,18280.0
2025-10-04T05:00,Paris_01,Paris,18.8,84,1005.1,20.7,219,0.0,0.0,0.0,22400.0
2025-10-04T06:00,Paris_01,Paris,19.0,82,1004.5,24.2,221,0.0,0.0,0.0,26280.0
2025-10-04T07:00,Paris_01,Paris,18.5,87,1003.5,23.4,217,0.2,0.0,0.0,14580.0
2025-10-04T08:00,Paris_01,Paris,15.2,79,1004.6,16.7,277,2.2,0.0,0.0,8700.0
2025-10-04T09:00,Paris_01,Paris,13.9,84,1006.2,16.6,274,3.2,0.0,0.0,18340.0
2025-10-04T10:00,Paris_01,Paris,12.9,82,1007.3,16.9,268,0.3,0.0,0.0,24480.0
2025-10-04T11:00,Paris_01,Paris,15.3,60,1008.2,23.5,276,0.0,0.0,0.0,63680.0
2025-10-04T12:00,Paris_01,Paris,15.9,54,1008.6,23.1,274,0.0,0.0,0.0,69760.0
2025-10-04T13:00,Paris_01,Paris,16.9,46,1009.6,26.8,277,0.0,0.0,0.0,75140.0
2025-10-04T14:00,Paris_01,Paris,17.0,43,1009.0,28.5,280,0.0,0.0,0.0,75760.0
2025-10-04T15:00,Paris_01,Paris,17.0,43,1009.5,24.9,275,0.0,0.0,0.0,75800.0
2025-10-04T16:00,Paris_01,Paris,16.8,44,1009.0,27.8,267,0.1,0.0,0.0,75560.0
2025-10-04T17:00,Paris_01,Paris,14.0,66,1010.4,16.8,279,1.5,0.0,0.0,55660.0
2025-10-04T18:00,Paris_01,Paris,13.8,70,1010.7,19.2,283,1.0,0.0,0.0,12660.0
2025-10-04T19:00,Paris_01,Paris,12.5,72,1012.0,15.9,242,0.1,0.0,0.0,45760.0
2025-10-04T20:00,Paris_01,Paris,12.4,70,1012.5,15.3,243,0.0,0.0,0.0,51020.0
2025-10-04T21:00,Paris_01,Paris,12.2,71,1013.6,18.3,254,0.0,0.0,0.0,48920.0
2025-10-04T22:00,Paris_01,Paris,12.1,73,1014.4,17.8,249,0.0,0.0,0.0,45080.0
2025-10-04T23:00,Paris_01,Paris,11.9,76,1014.8,18.3,250,0.0,0.0,0.0,38240.0
2025-10-05T00:00,Paris_01,Paris,11.9,75,1014.9,16.3,256,0.1,0.0,0.0,39640.0
2025-10-05T01:00,Paris_01,Paris,11.8,77,1015.3,15.7,254,0.0,0.0,0.0,37520.0
2025-10-05T02:00,Paris_01,Paris,11.7,77,1015.7,16.9,258,0.0,0.0,0.0,35920.0
2025-10-05T03:00,Paris_01,Paris,11.5,79,1015.8,16.2,257,0.0,0.0,0.0,31920.0
2025-10-05T04:00,Paris_01,Paris,11.2,81,1015.8,15.7,261,0.0,0.0,0.0,28200.0
2025-10-05T05:00,Paris_01,Paris,11.1,82,1015.9,15.9,264,0.0,0.0,0.0,27220.0
2025-10-05T06:00,Paris_01,Paris,11.0,83,1016.2,14.8,257,0.0,0.0,0.0,25380.0
2025-10-05T07:00,Paris_01,Paris,10.7,84,1017.0,13.5,254,0.0,0.0,0.0,21640.0
2025-10-05T08:00,Paris_01,Paris,11.1,83,1017.5,14.0,258,0.0,0.0,0.0,24140.0
2025-10-05T09:00,Paris_01,Paris,12.1,79,1018.6,13.8,263,0.0,0.0,0.0,29760.0
2025-10-05T10:00,Paris_01,Paris,13.7,71,1018.8,19.2,287,0.0,0.0,0.0,44820.0
2025-10-05T11:00,Paris_01,Paris,15.1,65,1019.0,18.7,281,0.0,0.0,0.0,55280.0
2025-10-05T12:00,Paris_01,Paris,16.0,55,1019.3,19.9,292,0.0,0.0,0.0,67780.0
2025-10-05T13:00,Paris_01,Paris,16.7,52,1018.8,20.4,291,0.0,0.0,0.0,71260.0
2025-10-05T14:00,Paris_01,Paris,17.3,47,1019.2,18.9,291,0.0,0.0,0.0,74560.0
2025-10-05T15:00,Paris_01,Paris,17.1,51,1019.9,18.7,286,0.0,0.0,0.0,71720.0
2025-10-05T16:00,Paris_01,Paris,16.3,58,1020.2,15.7,286,0.0,0.0,0.0,66300.0
2025-10-05T17:00,Paris_01,Paris,16.0,54,1020.3,16.9,290,0.0,0.0,0.0,70520.0
2025-10-05T18:00,Paris_01,Paris,15.3,57,1020.7,15.5,295,0.0,0.0,0.0,67880.0
2025-10-05T19:00,Paris_01,Paris,14.3,64,1022.3,11.5,284,0.0,0.0,0.0,60140.0
2025-10-05T20:00,Paris_01,Paris,13.5,68,1023.0,10.7,282,0.0,0.0,0.0,54720.0
2025-10-05T21:00,Paris_01,Paris,12.7,72,1023.8,8.6,268,0.0,0.0,0.0,48260.0
2025-10-05T22:00,Paris_01,Paris,12.8,73,1024.1,8.0,265,0.0,0.0,0.0,46620.0
2025-10-05T23:00,Paris_01,Paris,12.7,72,1024.3,10.2,262,0.0,0.0,0.0,45160.0
2025-10-06T00:00,Paris_01,Paris,12.4,73,1024.8,10.5,274,0.0,0.0,0.0,43840.0
2025-10-06T01:00,Paris_01,Paris,12.0,78,1025.5,10.5,274,0.0,0.0,0.0,34540.0
2025-10-06T02:00,Paris_01,Paris,11.8,80,1025.6,8.0,280,0.0,0.0,0.0,30600.0
2025-10-06T03:00,Paris_01,Paris,11.8,80,1025.3,7.9,273,0.0,0.0,0.0,29280.0
2025-10-06T04:00,Paris_01,Paris,11.3,82,1025.2,8.7,265,0.0,0.0,0.0,25960.0
2025-10-06T05:00,Paris_01,Paris,11.0,83,1026.1,8.0,265,0.0,0.0,0.0,22120.0
2025-10-06T06:00,Paris_01,Paris,11.0,84,1026.6,6.1,270,0.0,0.0,0.0,20980.0
2025-10-06T07:00,Paris_01,Paris,10.6,84,1026.5,6.3,257,0.0,0.0,0.0,20760.0
2025-10-06T08:00,Paris_01,Paris,10.9,84,1026.9,5.8,263,0.0,0.0,0.0,20740.0
2025-10-06T09:00,Paris_01,Paris,11.8,80,1027.5,7.6,265,0.0,0.0,0.0,26420.0
2025-10-06T10:00,Paris_01,Paris,13.6,80,1027.1,6.8,267,0.0,0.0,0.0,27560.0
2025-10-06T11:00,Paris_01,Paris,14.8,76,1028.0,9.0,270,0.0,0.0,0.0,33440.0
2025-10-06T12:00,Paris_01,Paris,15.7,69,1027.7,8.7,265,0.0,0.0,0.0,47040.0
2025-10-06T13:00,Paris_01,Paris,15.4,72,1027.6,8.0,260,0.0,0.0,0.0,43820.0
2025-10-06T14:00,Paris_01,Paris,15.6,68,1027.3,7.9,270,0.0,0.0,0.0,51180.0
2025-10-06T15:00,Paris_01,Paris,16.4,64,1027.3,7.2,267,0.0,0.0,0.0,57360.0
2025-10-06T16:00,Paris_01,Paris,16.8,62,1027.1,6.9,279,0.0,0.0,0.0,60900.0
2025-10-06T17:00,Paris_01,Paris,16.4,67,1027.0,8.3,304,0.0,0.0,0.0,52880.0
2025-10-06T18:00,Paris_01,Paris,16.0,65,1026.8,5.2,304,0.0,0.0,0.0,57480.0
2025-10-06T19:00,Paris_01,Paris,15.8,66,1027.4,4.3,294,0.0,0.0,0.0,56700.0
2025-10-06T20:00,Paris_01,Paris,15.3,71,1027.1,3.2,333,0.0,0.0,0.0,50180.0
2025-10-06T21:00,Paris_01,Paris,14.7,75,1027.6,1.5,315,0.0,0.0,0.0,43480.0
2025-10-06T22:00,Paris_01,Paris,14.0,78,1027.1,2.2,261,0.0,0.0,0.0,36860.0
2025-10-06T23:00,Paris_01,Paris,13.5,81,1027.3,2.2,270,0.0,0.0,0.0,30580.0
2025-10-07T00:00,Paris_01,Paris,13.4,82,1027.7,2.0,315,0.0,0.0,0.0,29900.0
2025-10-07T01:00,Paris_01,Paris,12.0,87,1027.5,2.2,171,0.0,0.0,0.0,17440.0
2025-10-07T02:00,Paris_01,Paris,11.7,88,1027.2,2.3,162,0.0,0.0,0.0,15360.0
2025-10-07T03:00,Paris_01,Paris,11.4,90,1026.9,1.6,153,0.0,0.0,0.0,12380.0
2025-10-07T04:00,Paris_01,Paris,10.2,98,1026.7,2.5,98,0.0,0.0,0.0,2180.0
2025-10-07T05:00,Paris_01,Paris,9.9,100,1026.8,2.8,130,0.0,0.0,0.0,880.0
2025-10-07T06:00,Paris_01,Paris,9.6,98,1026.9,3.2,117,0.0,0.0,0.0,1560.0
2025-10-07T07:00,Paris_01,Paris,9.5,97,1026.7,1.5,135,0.0,0.0,0.0,2460.0
2025-10-07T08:00,Paris_01,Paris,9.9,94,1026.8,1.9,112,0.0,0.0,0.0,4560.0
2025-10-07T09:00,Paris_01,Paris,10.9,88,1027.1,2.8,130,0.0,0.0,0.0,10300.0
2025-10-07T10:00,Paris_01,Paris,13.0,78,1027.1,3.4,122,0.0,0.0,0.0,29260.0
2025-10-07T11:00,Paris_01,Paris,14.7,70,1027.2,4.2,160,0.0,0.0,0.0,44320.0
2025-10-07T12:00,Paris_01,Paris,16.6,63,1026.9,3.6,180,0.0,0.0,0.0,57900.0
2025-10-07T13:00,Paris_01,Paris,18.2,59,1025.8,4.7,148,0.0,0.0,0.0,63800.0
2025-10-07T14:00,Paris_01,Paris,19.0,58,1024.9,4.4,145,0.0,0.0,0.0,65020.0
2025-10-07T15:00,Paris_01,Paris,19.4,57,1024.5,3.6,127,0.0,0.0,0.0,66080.0
2025-10-07T16:00,Paris_01,Paris,19.9,54,1024.5,4.9,126,0.0,0.0,0.0,69420.0
2025-10-07T17:00,Paris_01,Paris,19.6,57,1024.0,4.8,132,0.0,0.0,0.0,67440.0
2025-10-07T18:00,Paris_01,Paris,19.2,60,1023.8,3.8,131,0.0,0.0,0.0,64660.0
2025-10-07T19:00,Paris_01,Paris,17.9,68,1024.3,4.9,126,0.0,0.0,0.0,55560.0
2025-10-07T20:00,Paris_01,Paris,17.0,72,1023.9,4.6,135,0.0,0.0,0.0,48440.0
2025-10-07T21:00,Paris_01,Paris,16.0,81,1023.8,5.4,132,0.0,0.0,0.0,30780.0
2025-10-07T22:00,Paris_01,Paris,14.7,87,1023.7,3.8,139,0.0,0.0,0.0,17520.0
2025-10-07T23:00,Paris_01,Paris,14.3,89,1024.5,2.7,113,0.0,0.0,0.0,14260.0
2025-10-08T00:00,Paris_01,Paris,13.8,91,1024.0,1.8,101,0.0,0.0,0.0,9760.0
2025-10-08T01:00,Paris_01,Paris,13.1,95,1024.0,0.8,63,0.0,0.0,0.0,5780.0
2025-10-08T02:00,Paris_01,Paris,12.7,97,1023.2,0.4,360,0.0,0.0,0.0,3360.0
2025-10-08T03:00,Paris_01,Paris,12.4,99,1022.8,0.7,270,0.0,0.0,0.0,2160.0
2025-10-08T04:00,Paris_01,Paris,12.2,97,1022.8,1.4,360,0.0,0.0,0.0,2700.0
2025-10-08T05:00,Paris_01,Paris,12.0,97,1022.9,1.6,297,0.0,0.0,0.0,2380.0
2025-10-08T06:00,Paris_01,Paris,12.1,95,1023.2,1.5,315,0.0,0.0,0.0,3760.0
2025-10-08T07:00,Paris_01,Paris,11.9,93,1023.1,3.1,306,0.0,0.0,0.0,4380.0
2025-10-08T08:00,Paris_01,Paris,12.0,95,1023.1,4.1,308,0.0,0.0,0.0,1720.0
2025-10-08T09:00,Paris_01,Paris,12.1,89,1023.4,5.1,309,0.0,0.0,0.0,8100.0
2025-10-08T10:00,Paris_01,Paris,12.6,91,1023.7,5.2,326,0.0,0.0,0.0,4240.0
2025-10-08T11:00,Paris_01,Paris,13.5,87,1023.4,5.5,328,0.0,0.0,0.0,10280.0
2025-10-08T12:00,Paris_01,Paris,14.5,83,1023.4,6.2,324,0.0,0.0,0.0,19000.0
2025-10-08T13:00,Paris_01,Paris,15.4,81,1022.9,4.8,312,0.0,0.0,0.0,21500.0
2025-10-08T14:00,Paris_01,Paris,16.6,70,1022.6,5.3,332,0.0,0.0,0.0,44920.0
2025-10-08T15:00,Paris_01,Paris,17.0,63,1022.7,6.7,344,0.0,0.0,0.0,58540.0
2025-10-08T16:00,Paris_01,Paris,17.2,59,1022.5,7.3,349,0.0,0.0,0.0,64480.0
2025-10-08T17:00,Paris_01,Paris,16.9,60,1022.8,9.1,351,0.0,0.0,0.0,63780.0
2025-10-08T18:00,Paris_01,Paris,16.4,57,1023.1,9.0,360,0.0,0.0,0.0,67660.0
2025-10-08T19:00,Paris_01,Paris,15.8,66,1023.7,7.1,15,0.0,0.0,0.0,57140.0
2025-10-08T20:00,Paris_01,Paris,15.3,68,1023.9,4.0,360,0.0,0.0,0.0,54920.0
2025-10-08T21:00,Paris_01,Paris,14.7,72,1024.5,4.7,351,0.0,0.0,0.0,47940.0
2025-10-08T22:00,Paris_01,Paris,14.0,75,1024.8,5.0,339,0.0,0.0,0.0,41660.0
2025-10-08T23:00,Paris_01,Paris,14.1,74,1025.2,5.5,349,0.0,0.0,0.0,41500.0
2025-10-09T00:00,Paris_01,Paris,13.9,78,1025.4,5.0,360,0.0,0.0,0.0,33680.0
2025-10-09T01:00,Paris_01,Paris,14.1,82,1025.3,5.1,4,0.0,0.0,0.0,26500.0
2025-10-09T02:00,Paris_01,Paris,14.2,80,1025.2,3.3,354,0.0,0.0,0.0,31600.0
2025-10-09T03:00,Paris_01,Paris,14.1,79,1024.5,1.9,338,0.0,0.0,0.0,34100.0
2025-10-09T04:00,Paris_01,Paris,14.2,79,1024.5,4.4,351,0.0,0.0,0.0,33440.0
2025-10-09T05:00,Paris_01,Paris,14.1,79,1024.9,4.9,343,0.0,0.0,0.0,32440.0
2025-10-09T06:00,Paris_01,Paris,14.0,82,1025.6,5.8,338,0.0,0.0,0.0,26060.0
2025-10-09T07:00,Paris_01,Paris,13.6,87,1025.9,6.8,3,0.0,0.0,0.0,15420.0
2025-10-09T08:00,Paris_01,Paris,13.5,87,1026.5,6.9,9,0.0,0.0,0.0,12960.0
2025-10-09T09:00,Paris_01,Paris,14.0,84,1027.4,6.2,350,0.0,0.0,0.0,17960.0
2025-10-09T10:00,Paris_01,Paris,15.1,81,1027.3,3.2,333,0.0,0.0,0.0,22340.0
2025-10-09T11:00,Paris_01,Paris,16.3,73,1027.4,6.3,336,0.0,0.0,0.0,38600.0
2025-10-09T12:00,Paris_01,Paris,17.3,65,1026.9,5.5,349,0.0,0.0,0.0,54260.0
2025-10-09T13:00,Paris_01,Paris,18.1,52,1026.9,8.1,13,0.0,0.0,0.0,70740.0
2025-10-09T14:00,Paris_01,Paris,18.4,51,1026.3,6.8,357,0.0,0.0,0.0,71440.0
2025-10-09T15:00,Paris_01,Paris,18.6,52,1026.6,7.0,348,0.0,0.0,0.0,71460.0
2025-10-09T16:00,Paris_01,Paris,19.1,52,1026.7,7.6,357,0.0,0.0,0.0,71220.0
2025-10-09T17:00,Paris_01,Paris,18.7,55,1027.2,8.7,353,0.0,0.0,0.0,68800.0
2025-10-09T18:00,Paris_01,Paris,18.0,60,1026.9,7.1,30,0.0,0.0,0.0,63040.0
2025-10-09T19:00,Paris_01,Paris,17.5,61,1028.0,5.0,30,0.0,0.0,0.0,63040.0
2025-10-09T20:00,Paris_01,Paris,17.2,64,1028.9,4.5,14,0.0,0.0,0.0,59780.0
2025-10-09T21:00,Paris_01,Paris,16.6,69,1029.4,5.6,15,0.0,0.0,0.0,50400.0
2025-10-09T22:00,Paris_01,Paris,16.6,71,1029.6,6.2,21,0.0,0.0,0.0,46180.0
2025-10-09T23:00,Paris_01,Paris,16.1,74,1029.8,4.7,23,0.0,0.0,0.0,41600.0
2025-10-10T00:00,Paris_01,Paris,15.3,82,1030.2,7.6,8,0.0,0.0,0.0,23120.0
2025-10-10T01:00,Paris_01,Paris,14.3,76,1031.0,6.9,9,0.0,0.0,0.0,37420.0
2025-10-10T02:00,Paris_01,Paris,13.3,77,1031.0,6.5,357,0.0,0.0,0.0,34360.0
2025-10-10T03:00,Paris_01,Paris,12.7,78,1031.3,5.5,349,0.0,0.0,0.0,34260.0
2025-10-10T04:00,Paris_01,Paris,12.0,82,1031.0,5.1,352,0.0,0.0,0.0,26960.0
2025-10-10T05:00,Paris_01,Paris,11.6,84,1031.2,4.8,347,0.0,0.0,0.0,22020.0
2025-10-10T06:00,Paris_01,Paris,11.2,86,1031.6,4.5,346,0.0,0.0,0.0,18120.0
2025-10-10T07:00,Paris_01,Paris,10.8,89,1032.1,4.7,356,0.0,0.0,0.0,12120.0
2025-10-10T08:00,Paris_01,Paris,10.8,88,1032.4,4.3,360,0.0,0.0,0.0,11520.0
2025-10-10T09:00,Paris_01,Paris,11.8,83,1033.2,5.1,8,0.0,0.0,0.0,19800.0
2025-10-10T10:00,Paris_01,Paris,13.2,78,1033.2,6.0,17,0.0,0.0,0.0,28660.0
2025-10-10T11:00,Paris_01,Paris,14.9,72,1033.9,7.2,27,0.0,0.0,0.0,39960.0
2025-10-10T12:00,Paris_01,Paris,16.0,65,1033.6,7.9,51,0.0,0.0,0.0,52560.0
2025-10-10T13:00,Paris_01,Paris,15.6,72,1033.4,5.4,48,0.0,0.0,0.0,40980.0
2025-10-10T14:00,Paris_01,Paris,16.1,70,1032.7,5.3,28,0.0,0.0,0.0,45280.0
2025-10-10T15:00,Paris_01,Paris,16.3,70,1033.1,7.2,27,0.0,0.0,0.0,45860.0
2025-10-10T16:00,Paris_01,Paris,15.1,76,1033.7,8.0,18,0.0,0.0,0.0,33980.0
2025-10-10T17:00,Paris_01,Paris,15.0,74,1033.8,7.8,34,0.0,0.0,0.0,38440.0
2025-10-10T18:00,Paris_01,Paris,14.8,79,1033.2,6.8,32,0.0,0.0,0.0,29680.0
2025-10-10T19:00,Paris_01,Paris,14.2,76,1033.9,7.9,24,0.0,0.0,0.0,35240.0
2025-10-10T20:00,Paris_01,Paris,13.9,79,1033.4,7.6,45,0.0,0.0,0.0,30040.0
2025-10-10T21:00,Paris_01,Paris,13.9,76,1033.7,7.2,53,0.0,0.0,0.0,36860.0
2025-10-10T22:00,Paris_01,Paris,13.4,75,1033.8,8.1,77,0.0,0.0,0.0,39120.0
2025-10-10T23:00,Paris_01,Paris,13.3,74,1034.1,7.0,69,0.0,0.0,0.0,41580.0
2025-10-11T00:00,Paris_01,Paris,12.9,77,1034.1,5.6,45,0.0,0.0,0.0,34980.0
2025-10-11T01:00,Paris_01,Paris,13.2,79,1034.2,5.5,32,0.0,0.0,0.0,31900.0
2025-10-11T02:00,Paris_01,Paris,13.1,80,1034.3,5.2,34,0.0,0.0,0.0,28340.0
2025-10-11T03:00,Paris_01,Paris,13.1,81,1033.5,5.1,45,0.0,0.0,0.0,27680.0
2025-10-11T04:00,Paris_01,Paris,13.0,82,1033.5,5.4,53,0.0,0.0,0.0,25060.0
2025-10-11T05:00,Paris_01,Paris,13.0,81,1033.4,5.2,56,0.0,0.0,0.0,26640.0
2025-10-11T06:00,Paris_01,Paris,12.8,82,1033.3,5.0,21,0.0,0.0,0.0,26300.0
2025-10-11T07:00,Paris_01,Paris,11.8,85,1033.5,5.4,42,0.0,0.0,0.0,19860.0
2025-10-11T08:00,Paris_01,Paris,11.6,86,1033.1,5.6,40,0.0,0.0,0.0,17200.0
2025-10-11T09:00,Paris_01,Paris,12.2,83,1033.5,6.9,51,0.0,0.0,0.0,21140.0
2025-10-11T10:00,Paris_01,Paris,13.7,78,1033.4,7.5,55,0.0,0.0,0.0,29640.0
2025-10-11T11:00,Paris_01,Paris,15.0,73,1033.6,7.7,62,0.0,0.0,0.0,39060.0
2025-10-11T12:00,Paris_01,Paris,16.3,68,1033.1,9.2,59,0.0,0.0,0.0,48400.0
